"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTIPRE20UNK","PARTI192029","PARTI193039","PARTI194049","PARTI195059","PARTI196069","PARTI197079","PARTI198089","PARTI199099","PARTI200009","PARTI201019","PARTITOTAL"
41089.4680092593,2010,20110457,10502,32331,"PASADENA REFINING SYSTEM, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,0.98,4.8,,2.486,,,,,8.266
41089.4680092593,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","ILLINOIS",,,,,,,,,,58,,58
41089.4680092593,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","KANSAS",,,,,,,,,,98,,98
41089.4680092593,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","MISSOURI",,,,,,,,,,276,,276
41089.4680092593,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","NEBRASKA",,,,,,,,,,215,,215
41089.4680092593,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","NORTH DAKOTA",,,,,,,,,,218,,218
41089.4680092593,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","SOUTH DAKOTA",,,,,,,,,,220,,220
41089.4680092593,2010,20110428,10453,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Crude Oil","INTRASTATE","TEXAS",,13.2,,,,,,,,,,13.2
41089.4680092593,2010,20110430,10455,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","HVL","INTRASTATE","TEXAS",,,,,,10.9,,,,,,10.9
41089.4680092593,2010,20110429,10454,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,4,7.7,,,,3.6,,,15.3
41089.4680092593,2010,20110273,10514,32351,"CONNECT NGL PIPELINE, LLC","HVL","INTRASTATE","TEXAS",,,,,,,,,,19.89,,19.89
41089.4680092593,2010,20110125,10126,32355,"REGENCY LIQUIDS PIPELINE LLC","HVL","INTRASTATE","LOUISIANA",,,,,,,,,,40.3,,40.3
41089.4680092593,2010,20110211,10213,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Crude Oil","INTRASTATE","LOUISIANA",,,,,,,,1.5,,,,1.5
41089.4680092593,2010,20110209,10211,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",,,,,,,,1.5,,,,1.5
41089.4680092593,2010,20110129,10130,32365,"GULFPORT ENERGY CORPORATION","Crude Oil","INTERSTATE","LOUISIANA",,,,,,,,,1,,,1
41089.4680092593,2010,20110007,10007,32385,"FRONTIER GAS SERVICES, LLC","HVL","INTRASTATE","TEXAS",,,,,,,,,,,16.7,16.7
41089.4680092593,2010,20110434,10466,32386,"OILTANKING BEAUMONT PARTNERS L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,14.37,0,14.37
41089.4680092593,2010,20110412,10435,32407,"GENESIS PIPELINE TEXAS, L.P.","Crude Oil","INTRASTATE","TEXAS",0,19.1,0,64.98,0,0,0,0.51,2.69,2.63,0,89.91
41089.4680092593,2010,20110388,10407,32409,"GENESIS C02 PIPELINE, L.P.","CO2","INTRASTATE","MISSISSIPPI",,,,,,,,,,8.99,,8.99
41089.4680092593,2010,20120002,10703,32410,"GENESIS FREE STATE PIPELINE, LLC","CO2","INTRASTATE","MISSISSIPPI",,,,,,,,,,90.63,,90.63
41089.4680092593,2010,20110463,10717,32411,"GENESIS PIPELINE ALABAMA, LLC","Crude Oil","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,31.27,0,31.27
41089.4680092593,2010,20110352,10364,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC","HVL","INTRASTATE","PENNSYLVANIA",,,,,,,,,,,40,40
41089.4680092593,2010,20110162,10164,32428,"INTERCONTINENTAL TERMINAL COMPANY, LLC","HVL","INTRASTATE","TEXAS",,,,,,,,,1,2,,3
41089.4680092593,2010,20110147,10149,32430,"ATINUM ENERGY, INC","Crude Oil","INTRASTATE","TEXAS",16.5,,,,,,,,,,,16.5
41089.4680092593,2010,20110035,10035,32445,"SOUTHCROSS NGL PIPELINE LTD.","HVL","INTRASTATE","TEXAS",,,,,,,,,,,13.14,13.14
41089.4680092593,2010,20110134,10135,32447,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.","Crude Oil","INTRASTATE","NORTH DAKOTA",,,,,,,,,,,4.92,4.92
41089.4680092593,2010,20110181,10183,32450,"ROADRUNNER PIPELINE, L.L.C.","Crude Oil","INTERSTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,24,0,24
41089.4680092593,2010,20110181,10183,32450,"ROADRUNNER PIPELINE, L.L.C.","Crude Oil","INTERSTATE","TEXAS",0,0,0,0,0,0,0,0,0,45,0,45
41089.4680092593,2010,20110359,10371,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC","HVL","INTERSTATE","KANSAS",,,,,,2.3,,,,,,2.3
41089.4680092593,2010,20110359,10371,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC","HVL","INTERSTATE","OKLAHOMA",0,0,0,0,0,42.87,0,0,0,0,0,42.87
41089.4680092593,2010,20110043,10043,32455,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC","Crude Oil","INTRASTATE","OKLAHOMA",,,,,,,,,,,17.41,17.41
41089.4680092593,2010,20110321,10999,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","OKLAHOMA",30.73,85.59,163.48,85.82,10.44,0,12.15,0,6.63,24.62,8.34,427.8
41089.4680092593,2010,20110321,10999,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","TEXAS",46.37,34.66,27.23,16.27,50.22,0.44,1.42,3.81,2.35,3.59,0,186.36
41089.4680092593,2010,20110464,11411,32492,"GENESIS CRUDE OIL, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,1.85,0,0,0,1.85
41089.4680092593,2010,20110128,10129,32495,"DELAWARE PIPELINE COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","DELAWARE",,,,,,,,20.26,,,,20.26
41089.4680092593,2010,20110128,10129,32495,"DELAWARE PIPELINE COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","PENNSYLVANIA",,,,,,,,3.14,,,,3.14
41089.4680092593,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",,,,,,,,,,,146,146
41089.4680092593,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MINNESOTA",,,,,,108,,,,,176,284
41089.4680092593,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NORTH DAKOTA",,,,,,28,,,,,,28
41089.4680092593,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WISCONSIN",,,,,,,,,,345,13,358
41089.4680092593,2010,20110182,10184,32503,"CALUMET SHREVEPORT FUELS, LLC","Crude Oil","INTRASTATE","LOUISIANA",,,,,,,8,,,,,8
41089.4680092593,2010,20110392,10414,32507,"CORONADO PIPELINE COMPANY , LLC","Crude Oil","INTRASTATE","OKLAHOMA",,,,,,,,,,16.3,,16.3
41089.4680092593,2010,20110067,10718,32520,"CITY OF BANGOR","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MAINE",,,,,0.934,,,,,0,,0.934
41089.4680092593,2010,20110038,10038,32523,"ST. PAUL PARK REFINING CO. LLC","Crude Oil","INTRASTATE","MINNESOTA",,0,0,0,0,2.4,2.2,0,0,0,0.1,4.7
41089.4680092593,2010,20110071,10072,32526,"COWTOWN PIPELINE PARTNERS L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,25.63,0,25.63
41089.4680092593,2010,20110266,10272,32532,"ENERGY XXI PIPELINE, LLC","Crude Oil","INTRASTATE","LOUISIANA",3.67,,,,,,,,,,,3.67
41089.4680092593,2010,20110037,10037,32540,"ELECTRAGAS INC.","Crude Oil","INTRASTATE","TEXAS",,,,,,,,1.66,1.67,,,3.33
41089.4680092593,2010,20110452,11524,32541,"COPANO NGL SERVICES (MARKHAM), LLC","HVL","INTRASTATE","TEXAS",,,,15,55,61,,,,,0,131
41089.4680092593,2010,20110386,10405,32542,"LEGADO PERMIAN, LLC","CO2","INTRASTATE","TEXAS",,,,,,,,,,3.3,,3.3
41089.4680092593,2010,20110260,10266,32543,"DENBURY GREEN PIPELINE-TEXAS, LLC","CO2","INTERSTATE","TEXAS",,,,,,,,,,,122.107,122.107
41089.4680092593,2010,20110290,10489,32554,"CARDINAL MIDSTREAM LLC","HVL","INTERSTATE","OKLAHOMA",,0,0,0,0,0,0,0,0,0,15.326,15.326
41089.4680092593,2010,20110290,10489,32554,"CARDINAL MIDSTREAM LLC","HVL","INTRASTATE","OKLAHOMA",,,,,,,,,,,15.326,15.326
41089.4680092593,2010,20110006,10006,32559,"ALON USA KROTZ SPRINGS REFINERY, INC","HVL","INTRASTATE","LOUISIANA",,0,0,0,0,0,10,0,0,3.3,0,13.3
41089.4680092593,2010,20110108,10109,32565,"HELIS OIL & GAS COMPANY, L.L.C.","Crude Oil","INTRASTATE","TEXAS",,,,,,,,,,4.67,,4.67
41089.4680092593,2010,20110098,10099,32575,"DEEPROCK OIL OPERATING, LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,1,1
41089.4680092593,2010,20110435,10467,32599,"MCLEAN GAS PROCESSING, LLC","HVL","INTRASTATE","TEXAS",,,,,,,,21,,,,21
41089.4680092593,2010,20110448,10484,32602,"OXY USA INC","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,2.209,0,0,3.333,0,5.542
41089.4680092593,2010,20120102,11132,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","LOUISIANA",5,,,,,5,,,,,,10
41089.4680092593,2010,20120102,11132,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","TEXAS",,,,,,,,30,,,,30
41089.4680092593,2010,20110414,10437,99001,"DEFENSE FUEL SUPPLY POINT","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","SOUTH CAROLINA",,,,,,4.72,,,,,,4.72
41089.4680092593,2010,20110459,10506,99002,"TAMPA AIRPORT PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","FLORIDA",,,,,,,10.5,,,,,10.5
41089.4680092593,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","FLORIDA",,0,0,0,0,0,0,1,0,0,0,1
41089.4680092593,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",,0,0,0,0,0,0.7,0,0,0,0,0.7
41089.4680092593,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",,0,0,0,5,0,0,0,0,0,0,5
41089.4680092593,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MICHIGAN",,0,0,0,0,0.3,0,0,0,0,0,0.3
41089.4680092593,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",,0,0,0,2,0,0,0.8,8,0.1,0,10.9
41089.4680092593,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",,0,0,1,0,0,0,0,0,0,0,1
41089.4680092593,2010,20110048,10048,99037,"SOUTH WILMINGTON-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NORTH CAROLINA",,,,,,,,13.47,,0.83,,14.3
