"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
8-31-2012,2011,20120414,11459,31684,"PHILLIPS 66 PIPELINE LLC","Crude Oil","INTRASTATE","TEXAS",10.95,41.74,0,0,52.69,22,9,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52.69,9,4,0,17.89,17.89
8-31-2012,2011,20120397,11441,31684,"PHILLIPS 66 PIPELINE LLC","HVL","INTERSTATE",,639.9,602.96,0,0,1242.86,224,114,8,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.86,114,24,0,276.33,276.33
8-31-2012,2011,20120397,11441,31684,"PHILLIPS 66 PIPELINE LLC","HVL","INTRASTATE","TEXAS",96.92,159.54,0,0,256.46,5,2,0,0,1,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.56,2,1,0,56.58,56.58
8-31-2012,2011,20120417,11462,31684,"PHILLIPS 66 PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,719.15,711.81,405.57,0,1836.53,548,292,72,6,48,126,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843.14,292,126,0.98,761.37,762.35
8-31-2012,2011,20120417,11462,31684,"PHILLIPS 66 PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",18.2,18.2,0,0,36.4,8,6,3,0,1,4,16.43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52.83,8,6,0,36.38,36.38
8-31-2012,2011,20120417,11462,31684,"PHILLIPS 66 PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.42,0.42
8-31-2012,2011,20120192,11228,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE",,157,0,0,0,157,76,45,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,45,11,0,52.66,52.66
8-31-2012,2011,20120036,11055,31721,"PIPELINE TECHNOLOGY","HVL","INTRASTATE","LOUISIANA",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
8-31-2012,2011,20120037,11056,31721,"PIPELINE TECHNOLOGY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120079,11108,31723,"EXXONMOBIL REFINING AND SUPPLY COMPANY","Crude Oil","INTRASTATE","LOUISIANA",1.94,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,1.94,1.94
8-31-2012,2011,20120008,11014,31779,"SWISSPORT FUELING INC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ARIZONA",0,0,0,0,0,0,0,0,0,0,0,12.28,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,13.28,6,0,0,0,0
8-31-2012,2011,20120115,11146,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTERSTATE",,0,0,0,0,0,65,65,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,62,0,0,0
8-31-2012,2011,20120115,11146,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTRASTATE","COLORADO",0,0,0,0,0,65,65,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,62,0,0,0
8-31-2012,2011,20120115,11146,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTRASTATE","WYOMING",87,87,0,0,174,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,4,0,0,87,87
8-31-2012,2011,20120116,11147,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","COLORADO",3.96,3.96,0,0,7.92,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92,4,0,0,3.96,3.96
8-31-2012,2011,20120053,11078,31847,"CALUMET LUBRICANTS CO., L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,3,0,3
8-31-2012,2011,20120226,11264,31849,"OGLETHORPE POWER CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","GEORGIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0
8-31-2012,2011,20120091,11120,31856,"TPM, INC","HVL","INTRASTATE","TENNESSEE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120393,11437,31863,"HFOTCO LLC","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120399,11443,31863,"HFOTCO LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120071,11100,31864,"APACHE CORPORATION","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01,0,0,20.01,0,20.01
8-31-2012,2011,20120071,11100,31864,"APACHE CORPORATION","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120311,11349,31869,"PRISM GAS SYSTEMS I, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120367,11535,31871,"MARKWEST MICHIGAN PIPELINE, LLC","Crude Oil","INTRASTATE","MICHIGAN",50.7,50.7,0,0,101.4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4,0,0,11.15,39.56,50.71
8-31-2012,2011,20120340,11378,31874,"TESORO REFINING & MARKETING C O., GOLDEN EAGLE","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,4.14,4.14
8-31-2012,2011,20120343,11381,31874,"TESORO REFINING & MARKETING C O., GOLDEN EAGLE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120188,11223,31875,"MERIT ENERGY COMPANY","CO2","INTRASTATE","OKLAHOMA",118,118,0,0,236,28,26,10,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,26,23,41.7,0,41.7
8-31-2012,2011,20120051,11225,31875,"MERIT ENERGY COMPANY","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120022,11036,31877,"WESTERN REFINING COMPANY, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,3.99,0,0,0,,0
8-31-2012,2011,20120435,11481,31878,"BRIDGER PIPELINE LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120156,11188,31884,"ENBRIDGE PIPELINES (LOUISIANA LIQUIDS) L.L.C.","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120210,11247,31886,"DUKE ENERGY OHIO - LIQUID","HVL","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120204,11240,31887,"DUKE ENERGY KENTUCKY - LIQUID","HVL","INTRASTATE","KENTUCKY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120305,11343,31888,"CENTURION PIPELINE L.P.","Crude Oil","INTERSTATE",,245,245,152,245,887,66,64,5,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,64,19,0,48,48
8-31-2012,2011,20120305,11343,31888,"CENTURION PIPELINE L.P.","Crude Oil","INTRASTATE","TEXAS",90,90,11,90,281,265,265,5,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,265,19,0,38,38
8-31-2012,2011,20120395,11439,31914,"NGL SUPPLY TERMINAL COMPANY LLC","HVL","INTRASTATE","ARKANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120395,11439,31914,"NGL SUPPLY TERMINAL COMPANY LLC","HVL","INTRASTATE","MONTANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120033,11051,31919,"INERGY PROPANE, LLC","HVL","INTRASTATE","CALIFORNIA",18.96,18.96,0,0,37.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.92,0,0,0,18.96,18.96
8-31-2012,2011,20120012,11018,31933,"CALCASIEU REFINING COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120159,11191,31943,"ENBRIDGE GATHERING (NORTH TEXAS) L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120424,11558,31947,"ENBRIDGE PIPELINES (OZARK) L.L.C.","Crude Oil","INTERSTATE",,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
8-31-2012,2011,20120424,11558,31947,"ENBRIDGE PIPELINES (OZARK) L.L.C.","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120222,11260,31957,"KINDER MORGAN WINK PIPELINE LP","Crude Oil","INTERSTATE",,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0
8-31-2012,2011,20120222,11260,31957,"KINDER MORGAN WINK PIPELINE LP","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120230,11268,31970,"CONOCOPHILLIPS ALASKA, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALASKA",0,0,0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0
8-31-2012,2011,20120107,11138,31983,"ENERGY PARTNERS, LTD","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55,0,19.55
8-31-2012,2011,20120463,11526,32004,"QEP FIELD SERVICES COMPANY","Crude Oil","INTRASTATE","NORTH DAKOTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,5.2
8-31-2012,2011,20120464,11527,32004,"QEP FIELD SERVICES COMPANY","HVL","INTRASTATE","WYOMING",48,0,0,0,48,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,3,2.17,0,2.17
8-31-2012,2011,20120129,11160,32007,"SUPERIOR PIPELINE COMPANY L.L.C.","HVL","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,3.35,3.35
8-31-2012,2011,20120238,11276,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Crude Oil","INTERSTATE",,23,23,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2
8-31-2012,2011,20120238,11276,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Crude Oil","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120240,11278,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,168,168,0,0,336,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,32,0,0,20,20
8-31-2012,2011,20120240,11278,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IDAHO",13,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,3
8-31-2012,2011,20120240,11278,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120240,11278,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.53,0,0.53
8-31-2012,2011,20120240,11278,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",187,187,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,14,14
8-31-2012,2011,20120240,11278,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","UTAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120119,11485,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4
8-31-2012,2011,20120055,11081,32051,"MARTIN OPERATING PARTNERSHIP, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,192.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.7,0,0,10,0,10
8-31-2012,2011,20120141,11173,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,9.3,9.3,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,9.3,9.3
8-31-2012,2011,20120141,11173,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120225,11263,32073,"AGAVE ENERGY COMPANY","HVL","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120423,11560,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE",,0,330,330,0,660,213,119,0,5,56,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,119,61,0,177,177
8-31-2012,2011,20120465,11532,32083,"DCOR, LLC","Crude Oil","INTERSTATE",,10.1,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0
8-31-2012,2011,20120465,11532,32083,"DCOR, LLC","Crude Oil","INTRASTATE","CALIFORNIA",5.2,0,0,0,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0
8-31-2012,2011,20120163,11195,32091,"WILLIAMS OIL GATHERING, LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120058,11086,32094,"AUX SABLE LIQUID PRODUCTS","HVL","INTRASTATE","ILLINOIS",4.446,4.446,0,0,8.892,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.892,0,0,0,0,0
8-31-2012,2011,20120285,11323,32095,"LBC HOUSTON, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120385,11429,32096,"WYNNEWOOD REFINERY COMPANY","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120221,11259,32099,"ENERGY TRANSFER COMPANY","HVL","INTRASTATE","LOUISIANA",85.6,85.6,0,0,171.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.2,0,0,0,85.6,85.6
8-31-2012,2011,20120221,11259,32099,"ENERGY TRANSFER COMPANY","HVL","INTRASTATE","TEXAS",171.8,171.8,0,0,343.6,169,169,169,0,0,169,177.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.9,182,169,176.1,94.7,270.8
8-31-2012,2011,20120123,11161,32107,"CROSSTEX NGL PIPELINE, L.P.","HVL","INTRASTATE","TEXAS",32.92,32.92,0,0,65.84,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.84,2,0,5.49,0,5.49
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE",,1322.92,1322.92,116.7,0,2762.54,49,80,5,11,73,89,17.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780.06,80,89,0.01,2.06,2.07
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","ILLINOIS",34.4,34.4,0,0,68.8,2,1,1,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.94,1,1,0,0,0
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","IOWA",26.29,26.29,0,0,52.58,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.74,0,0,0.16,0,0.16
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","KANSAS",116.85,116.85,0,0,233.7,18,1,1,0,0,1,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.63,1,1,0,0.92,0.92
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","OKLAHOMA",284.41,284.41,0,0,568.82,12,15,13,2,1,16,141.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.95,15,16,47.07,19.5,66.57
8-31-2012,2011,20120307,11345,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.96,0.96
8-31-2012,2011,20120306,11344,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120306,11344,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IOWA",13.49,13.49,0,0,26.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.98,0,0,0,0,0
8-31-2012,2011,20120306,11344,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120306,11344,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEBRASKA",25.12,25.12,0,0,50.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.24,0,0,0,0,0
8-31-2012,2011,20120306,11344,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120449,11508,32114,"COPANO NGL SERVICES, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120125,11156,32117,"CROSSTEX PROCESSING SERVICES, LLC","HVL","INTRASTATE","LOUISIANA",25.22,25.22,0,0,50.44,2,3,0,0,0,0,116.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.33,3,0,0,20.67,20.67
8-31-2012,2011,20120251,11289,32120,"NORTHVILLE INDUSTRIES CORP.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW YORK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120029,11047,32135,"CONOCOPHILLIPS - LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8-31-2012,2011,20120479,11569,32142,"CASCADE PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120085,11114,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE",,578.5,278.4,406.4,278.4,1541.7,340,290,22,11,8,41,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,1543.9,290,41,1.4,254,255.4
8-31-2012,2011,20120085,11114,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120085,11114,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120085,11114,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","OHIO",101.4,101.4,101.4,101.4,405.6,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,406.7,0,0,0,67.8,67.8
8-31-2012,2011,20120087,11116,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120087,11116,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0.12
8-31-2012,2011,20120087,11116,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0
8-31-2012,2011,20120086,11115,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,983.4,983.4,716.8,921.6,3605.2,193,113,28,1,19,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3608.2,113,48,48.5,539.5,588
8-31-2012,2011,20120086,11115,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120086,11115,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120086,11115,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KENTUCKY",0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
